"","names","rating","sex"
"2657","Monty Python and the Holy Grail (1974)",4.12,"M"
"2658","Monty Python's Life of Brian (1979)",3.80451127819549,"M"
"2659","Moonlight and Valentino (1995)",2.66666666666667,"M"
"2660","Mortal Kombat (1995)",2.83333333333333,"M"
"2661","Mortal Kombat: Annihilation (1997)",1.97058823529412,"M"
"2662","Mostro, Il (1994)",1,"M"
"2663","Mother (1996)",3.17857142857143,"M"
"2664","Mother Night (1996)",3.23529411764706,"M"
"2665","Mouse Hunt (1997)",2.45714285714286,"M"
"2666","Mr. Holland's Opus (1995)",3.70149253731343,"M"
"2667","Mr. Jones (1993)",3,"M"
"2668","Mr. Magoo (1997)",1.875,"M"
"2669","Mr. Smith Goes to Washington (1939)",4.15,"M"
"2670","Mr. Wonderful (1993)",3,"M"
"2671","Mr. Wrong (1996)",1.9,"M"
"2672","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",3.81538461538462,"M"
"2673","Mrs. Dalloway (1997)",3.5,"M"
"2674","Mrs. Doubtfire (1993)",3.35971223021583,"M"
"2675","Mrs. Parker and the Vicious Circle (1994)",3.42857142857143,"M"
"2676","Mrs. Winterbourne (1996)",2.88888888888889,"M"
"2677","Much Ado About Nothing (1993)",3.91735537190083,"M"
"2678","Mulholland Falls (1996)",2.91176470588235,"M"
"2679","Multiplicity (1996)",2.81730769230769,"M"
"2680","Muppet Treasure Island (1996)",2.61290322580645,"M"
"2681","MURDER and murder (1996)",NA,"M"
"2682","Murder at 1600 (1997)",3.07692307692308,"M"
"2683","Murder in the First (1995)",3.54761904761905,"M"
"2684","Murder, My Sweet (1944)",3.625,"M"
"2685","Muriel's Wedding (1994)",3.55737704918033,"M"
"2686","Mute Witness (1994)",3.25,"M"
"2687","My Best Friend's Wedding (1997)",3.34513274336283,"M"
"2688","My Crazy Life (Mi vida loca) (1993)",3.28571428571429,"M"
"2689","My Fair Lady (1964)",3.60240963855422,"M"
"2690","My Family (1995)",3.54545454545455,"M"
"2691","My Favorite Season (1993)",4,"M"
"2692","My Favorite Year (1982)",3.57777777777778,"M"
"2693","My Fellow Americans (1996)",3.15625,"M"
"2694","My Left Foot (1989)",3.86046511627907,"M"
"2695","My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)",2,"M"
"2696","My Life as a Dog (Mitt liv som hund) (1985)",3.97222222222222,"M"
"2697","My Man Godfrey (1936)",4.04761904761905,"M"
"2698","My Own Private Idaho (1991)",3.63157894736842,"M"
"2699","Mystery Science Theater 3000: The Movie (1996)",3.44642857142857,"M"
"2700","Nadja (1994)",2.42857142857143,"M"
"2701","Naked (1993)",3.38095238095238,"M"
"2702","Naked Gun 33 1/3: The Final Insult (1994)",2.71698113207547,"M"
"2703","Naked in New York (1994)",1.5,"M"
"2704","National Lampoon's Senior Trip (1995)",2.66666666666667,"M"
"2705","Natural Born Killers (1994)",2.97142857142857,"M"
"2706","Nell (1994)",3.38775510204082,"M"
"2707","Nelly & Monsieur Arnaud (1995)",4,"M"
"2708","Nemesis 2: Nebula (1995)",2,"M"
"2709","Neon Bible, The (1995)",1.33333333333333,"M"
"2710","Net, The (1995)",2.85714285714286,"M"
"2711","NeverEnding Story III, The (1994)",2.375,"M"
"2712","New Age, The (1994)",NA,"M"
"2713","New Jersey Drive (1995)",NA,"M"
"2714","New York Cop (1996)",2.5,"M"
"2715","Newton Boys, The (1998)",3.33333333333333,"M"
"2716","Next Karate Kid, The (1994)",2.2,"M"
"2717","Next Step, The (1995)",NA,"M"
"2718","Niagara, Niagara (1997)",NA,"M"
"2719","Nick of Time (1995)",3.0625,"M"
"2720","Nico Icon (1995)",NA,"M"
"2721","Night Falls on Manhattan (1997)",3.44,"M"
"2722","Night Flier (1997)",3.6,"M"
"2723","Night of the Living Dead (1968)",3.39285714285714,"M"
"2724","Night on Earth (1991)",3.95833333333333,"M"
"2725","Nightmare Before Christmas, The (1993)",3.54128440366972,"M"
"2726","Nightmare on Elm Street, A (1984)",3.13636363636364,"M"
"2727","Nightwatch (1997)",3,"M"
"2728","Nikita (La Femme Nikita) (1990)",4.02941176470588,"M"
"2729","Nil By Mouth (1997)",1.66666666666667,"M"
"2730","Nina Takes a Lover (1994)",3.33333333333333,"M"
"2731","Nine Months (1995)",2.9,"M"
"2732","Ninotchka (1939)",3.68181818181818,"M"
"2733","Nixon (1995)",3.02985074626866,"M"
"2734","No Escape (1994)",2.5,"M"
"2735","Nobody Loves Me (Keiner liebt mich) (1994)",1,"M"
"2736","Nobody's Fool (1994)",3.58620689655172,"M"
"2737","Normal Life (1996)",NA,"M"
"2738","North (1994)",3,"M"
"2739","North by Northwest (1959)",4.32857142857143,"M"
"2740","Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.65957446808511,"M"
"2741","Nosferatu a Venezia (1986)",3,"M"
"2742","Nothing Personal (1995)",NA,"M"
"2743","Nothing to Lose (1994)",3,"M"
"2744","Notorious (1946)",4.11904761904762,"M"
"2745","Now and Then (1995)",3.14285714285714,"M"
"2746","Nowhere (1997)",2,"M"
"2747","Nutty Professor, The (1996)",2.92741935483871,"M"
"2748","Nénette et Boni (1996)",4.25,"M"
"2749","Object of My Affection, The (1998)",4,"M"
"2750","Of Human Bondage (1934)",3.66666666666667,"M"
"2751","Of Love and Shadows (1994)",2.75,"M"
"2752","Office Killer (1997)",1,"M"
"2753","Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",2.6,"M"
"2754","Old Man and the Sea, The (1958)",3.5,"M"
"2755","Old Yeller (1957)",3.5,"M"
"2756","Oliver & Company (1988)",2.57142857142857,"M"
"2757","Omen, The (1976)",3.43939393939394,"M"
"2758","On Golden Pond (1981)",3.42647058823529,"M"
"2759","Once Upon a Time in America (1984)",3.48717948717949,"M"
"2760","Once Upon a Time in the West (1969)",3.94285714285714,"M"
"2761","Once Upon a Time... When We Were Colored (1995)",3.05882352941176,"M"
"2762","Once Were Warriors (1994)",4.04166666666667,"M"
"2763","One Fine Day (1996)",3.06153846153846,"M"
"2764","One Flew Over the Cuckoo's Nest (1975)",4.33333333333333,"M"
"2765","One Night Stand (1997)",3.38461538461538,"M"
"2766","Only You (1994)",2.94736842105263,"M"
"2767","Open Season (1996)",2.5,"M"
"2768","Operation Dumbo Drop (1995)",2.21052631578947,"M"
"2769","Original Gangstas (1996)",2.14285714285714,"M"
"2770","Orlando (1993)",3.47826086956522,"M"
"2771","Oscar & Lucinda (1997)",3.15384615384615,"M"
"2772","Othello (1995)",3.54,"M"
"2773","Other Voices, Other Rooms (1997)",3,"M"
"2774","Out to Sea (1997)",2.72727272727273,"M"
"2775","Outbreak (1995)",3.24691358024691,"M"
"2776","Outlaw, The (1943)",2.5,"M"
"2777","Pagemaster, The (1994)",2.16666666666667,"M"
"2778","Pallbearer, The (1996)",2.5,"M"
"2779","Palmetto (1998)",3.22222222222222,"M"
"2780","Palookaville (1996)",2.9,"M"
"2781","Panther (1995)",2.66666666666667,"M"
"2782","Paper, The (1994)",3.03571428571429,"M"
"2783","Paradise Lost: The Child Murders at Robin Hood Hills (1996)",3.92307692307692,"M"
"2784","Paradise Road (1997)",3.33333333333333,"M"
"2785","Parent Trap, The (1961)",3,"M"
"2786","Paris Is Burning (1990)",3.76470588235294,"M"
"2787","Paris Was a Woman (1995)",3,"M"
"2788","Paris, France (1993)",2.33333333333333,"M"
"2789","Paris, Texas (1984)",3.51515151515152,"M"
"2790","Party Girl (1995)",3,"M"
"2791","Passion Fish (1992)",3.10526315789474,"M"
"2792","Pather Panchali (1955)",4.625,"M"
"2793","Paths of Glory (1957)",4.41935483870968,"M"
"2794","Patton (1970)",4.08695652173913,"M"
"2795","Peacemaker, The (1997)",3.17592592592593,"M"
"2796","Penny Serenade (1941)",3.25,"M"
"2797","People vs. Larry Flynt, The (1996)",3.64242424242424,"M"
"2798","Perez Family, The (1995)",2.8,"M"
"2799","Perfect Candidate, A (1996)",4,"M"
"2800","Perfect World, A (1993)",3.65789473684211,"M"
"2801","Persuasion (1995)",3.84,"M"
"2802","Pest, The (1997)",1.83333333333333,"M"
"2803","Pete's Dragon (1977)",2.69230769230769,"M"
"2804","Phantom, The (1996)",2.5,"M"
"2805","Phantoms (1998)",1.9,"M"
"2806","Pharaoh's Army (1995)",NA,"M"
"2807","Phat Beach (1996)",1.6,"M"
"2808","Phenomenon (1996)",3.48837209302326,"M"
"2809","Philadelphia (1993)",3.78723404255319,"M"
"2810","Philadelphia Story, The (1940)",4.04166666666667,"M"
"2811","Piano, The (1993)",3.48333333333333,"M"
"2812","Picnic (1955)",3.6,"M"
"2813","Picture Bride (1995)",3.28571428571429,"M"
"2814","Picture Perfect (1997)",2.80434782608696,"M"
"2815","Pie in the Sky (1995)",2.33333333333333,"M"
"2816","Pillow Book, The (1995)",3.73333333333333,"M"
"2817","Pink Floyd - The Wall (1982)",3.41573033707865,"M"
"2818","Pinocchio (1940)",3.75,"M"
"2819","Platoon (1986)",3.72380952380952,"M"
"2820","Playing God (1997)",2.73333333333333,"M"
"2821","Pocahontas (1995)",2.44736842105263,"M"
"2822","Poetic Justice (1993)",2,"M"
"2823","Poison Ivy II (1995)",2.44444444444444,"M"
"2824","Police Story 4: Project S (Chao ji ji hua) (1993)",1,"M"
"2825","Pollyanna (1960)",3.0625,"M"
"2826","Pompatus of Love, The (1996)",2.83333333333333,"M"
"2827","Ponette (1996)",3.8,"M"
"2828","Portrait of a Lady, The (1996)",2.53846153846154,"M"
"2829","Postino, Il (1994)",4,"M"
"2830","Postman, The (1997)",2.83783783783784,"M"
"2831","Powder (1995)",3.19230769230769,"M"
"2832","Power 98 (1995)",1,"M"
"2833","Preacher's Wife, The (1996)",2.76315789473684,"M"
"2834","Prefontaine (1997)",5,"M"
"2835","Pretty Woman (1990)",3.23423423423423,"M"
"2836","Price Above Rubies, A (1998)",4,"M"
"2837","Priest (1994)",4.26923076923077,"M"
"2838","Primal Fear (1996)",3.609375,"M"
"2839","Primary Colors (1998)",3.8,"M"
"2840","Princess Bride, The (1987)",4.22127659574468,"M"
"2841","Princess Caraboo (1994)",2.88888888888889,"M"
"2842","Prisoner of the Mountains (Kavkazsky Plennik) (1996)",3,"M"
"2843","Private Benjamin (1980)",2.89795918367347,"M"
"2844","Private Parts (1997)",3.61038961038961,"M"
"2845","Professional, The (1994)",3.73387096774194,"M"
"2846","Program, The (1993)",2.81481481481481,"M"
"2847","Promesse, La (1996)",4,"M"
"2848","Promise, The (Versprechen, Das) (1994)",NA,"M"
"2849","Prophecy II, The (1998)",2.8125,"M"
"2850","Prophecy, The (1995)",3.08333333333333,"M"
"2851","Psycho (1960)",4.09039548022599,"M"
"2852","Pulp Fiction (1994)",4.1,"M"
"2853","Pump Up the Volume (1990)",3.35483870967742,"M"
"2854","Purple Noon (1960)",3.16666666666667,"M"
"2855","Pushing Hands (1992)",NA,"M"
"2856","Pyromaniac's Love Story, A (1995)",3,"M"
"2857","Quartier Mozart (1992)",NA,"M"
"2858","Queen Margot (Reine Margot, La) (1994)",3.82352941176471,"M"
"2859","Quest, The (1996)",2.36363636363636,"M"
"2860","Quick and the Dead, The (1995)",3.21428571428571,"M"
"2861","Quiet Man, The (1952)",4.06,"M"
"2862","Quiet Room, The (1996)",5,"M"
"2863","Quiz Show (1994)",3.74193548387097,"M"
"2864","Race the Sun (1996)",NA,"M"
"2865","Radioland Murders (1994)",3.33333333333333,"M"
"2866","Raging Bull (1980)",4.19387755102041,"M"
"2867","Raiders of the Lost Ark (1981)",4.30153846153846,"M"
"2868","Rainmaker, The (1997)",3.54255319148936,"M"
"2869","Raise the Red Lantern (1991)",4.15789473684211,"M"
"2870","Raising Arizona (1987)",3.83248730964467,"M"
"2871","Ran (1985)",4.32142857142857,"M"
"2872","Ransom (1996)",3.64615384615385,"M"
"2873","Raw Deal (1948)",2,"M"
"2874","Ready to Wear (Pret-A-Porter) (1994)",1.85714285714286,"M"
"2875","Real Genius (1985)",3.68421052631579,"M"
"2876","Reality Bites (1994)",2.87037037037037,"M"
"2877","Rear Window (1954)",4.4,"M"
"2878","Rebecca (1940)",3.97727272727273,"M"
"2879","Rebel Without a Cause (1955)",3.81159420289855,"M"
"2880","Reckless (1995)",3,"M"
"2881","Red Corner (1997)",3.24444444444444,"M"
"2882","Red Firecracker, Green Firecracker (1994)",3.44444444444444,"M"
"2883","Red Rock West (1992)",3.65,"M"
"2884","Ref, The (1994)",2.98039215686275,"M"
"2885","Relative Fear (1994)",1,"M"
"2886","Relic, The (1997)",2.78947368421053,"M"
"2887","Reluctant Debutante, The (1958)",NA,"M"
"2888","Remains of the Day, The (1993)",3.89108910891089,"M"
"2889","Renaissance Man (1994)",2.84848484848485,"M"
"2890","Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",3.5,"M"
"2891","Rent-a-Kid (1995)",2.66666666666667,"M"
"2892","Replacement Killers, The (1998)",3.26666666666667,"M"
"2893","Reservoir Dogs (1992)",4.1271186440678,"M"
"2894","Restoration (1995)",3.34782608695652,"M"
"2895","Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",3.73333333333333,"M"
"2896","Return of the Jedi (1983)",4.00783289817232,"M"
"2897","Return of the Pink Panther, The (1974)",3.52,"M"
"2898","Rhyme & Reason (1997)",2,"M"
"2899","Rich Man's Wife, The (1996)",2.18181818181818,"M"
"2900","Richard III (1995)",3.8695652173913,"M"
"2901","Richie Rich (1994)",1.91666666666667,"M"
"2902","Ridicule (1996)",3.65625,"M"
"2903","Right Stuff, The (1983)",3.88429752066116,"M"
"2904","Ripe (1996)",NA,"M"
"2905","Rising Sun (1993)",2.97368421052632,"M"
"2906","River Wild, The (1994)",3.09259259259259,"M"
"2907","Road to Wellville, The (1994)",2.16666666666667,"M"
"2908","Rob Roy (1995)",3.56060606060606,"M"
"2909","Robert A. Heinlein's The Puppet Masters (1994)",2.78571428571429,"M"
"2910","Robin Hood: Men in Tights (1993)",2.47368421052632,"M"
"2911","Robin Hood: Prince of Thieves (1991)",3.09259259259259,"M"
"2912","Robocop 3 (1993)",1.625,"M"
"2913","Rock, The (1996)",3.63414634146341,"M"
"2914","Rocket Man (1997)",2.43589743589744,"M"
"2915","Roman Holiday (1953)",4.1,"M"
"2916","Romeo Is Bleeding (1993)",3.03448275862069,"M"
"2917","Romper Stomper (1992)",3,"M"
"2918","Romy and Michele's High School Reunion (1997)",2.984375,"M"
"2919","Room with a View, A (1986)",3.89772727272727,"M"
"2920","Roommates (1995)",3.25,"M"
"2921","Roseanna's Grave (For Roseanna) (1997)",2.66666666666667,"M"
"2922","Rosencrantz and Guildenstern Are Dead (1990)",3.97058823529412,"M"
"2923","Rosewood (1997)",3.46376811594203,"M"
"2924","Rough Magic (1995)",1,"M"
"2925","Ruby in Paradise (1993)",3.41666666666667,"M"
"2926","Rudy (1993)",3.22727272727273,"M"
"2927","Ruling Class, The (1972)",4,"M"
"2928","Rumble in the Bronx (1995)",3.48630136986301,"M"
"2929","Run of the Country, The (1995)",4,"M"
"2930","S.F.W. (1994)",3,"M"
"2931","Sabrina (1954)",3.7,"M"
"2932","Sabrina (1995)",3.41269841269841,"M"
"2933","Safe (1995)",3.9,"M"
"2934","Safe Passage (1994)",NA,"M"
"2935","Saint of Fort Washington, The (1993)",5,"M"
"2936","Saint, The (1997)",3.07792207792208,"M"
"2937","Salut cousin! (1996)",NA,"M"
"2938","Santa Clause, The (1994)",3.01666666666667,"M"
"2939","Santa with Muscles (1996)",5,"M"
"2940","Savage Nights (Nuits fauves, Les) (1992)",3,"M"
"2941","Scarlet Letter, The (1926)",3,"M"
"2942","Scarlet Letter, The (1995)",NA,"M"
"2943","Schindler's List (1993)",4.40639269406393,"M"
"2944","Schizopolis (1996)",4,"M"
"2945","Scout, The (1994)",2.77777777777778,"M"
"2946","Scream (1996)",3.48358208955224,"M"
"2947","Scream 2 (1997)",3.07594936708861,"M"
"2948","Scream of Stone (Schrei aus Stein) (1991)",3,"M"
"2949","Screamers (1995)",2.6046511627907,"M"
"2950","Search for One-eye Jimmy, The (1996)",2,"M"
"2951","Searching for Bobby Fischer (1993)",3.87755102040816,"M"
"2952","Second Jungle Book: Mowgli & Baloo, The (1997)",1,"M"
"2953","Secret Adventures of Tom Thumb, The (1993)",3,"M"
"2954","Secret Agent, The (1996)",3,"M"
"2955","Secret Garden, The (1993)",3.52941176470588,"M"
"2956","Secret of Roan Inish, The (1994)",3.96,"M"
"2957","Secrets & Lies (1996)",4.19444444444444,"M"
"2958","Selena (1997)",3.85714285714286,"M"
"2959","Sense and Sensibility (1995)",3.87861271676301,"M"
"2960","Senseless (1998)",2.25,"M"
"2961","Serial Mom (1994)",2.925,"M"
"2962","Set It Off (1996)",3.2,"M"
"2963","Seven (Se7en) (1995)",3.86885245901639,"M"
"2964","Seven Years in Tibet (1997)",3.34,"M"
"2965","Seventh Seal, The (Sjunde inseglet, Det) (1957)",3.5593220338983,"M"
"2966","Sex, Lies, and Videotape (1989)",3.43661971830986,"M"
"2967","Sexual Life of the Belgians, The (1994)",1.5,"M"
"2968","Sgt. Bilko (1996)",2.48333333333333,"M"
"2969","Shadow Conspiracy (1997)",2.85714285714286,"M"
"2970","Shadow of Angels (Schatten der Engel) (1976)",1,"M"
"2971","Shadow, The (1994)",2.89189189189189,"M"
"2972","Shadowlands (1993)",3.82978723404255,"M"
"2973","Shadows (Cienie) (1988)",NA,"M"
"2974","Shaggy Dog, The (1959)",3.10526315789474,"M"
"2975","Shall We Dance? (1937)",3.72727272727273,"M"
"2976","Shall We Dance? (1996)",4.10344827586207,"M"
"2977","Shallow Grave (1994)",3.86792452830189,"M"
"2978","Shanghai Triad (Yao a yao yao dao waipo qiao) (1995)",3.57142857142857,"M"
"2979","Shawshank Redemption, The (1994)",4.41095890410959,"M"
"2980","She's So Lovely (1997)",2.83333333333333,"M"
"2981","She's the One (1996)",3.13725490196078,"M"
"2982","Shiloh (1997)",2.6,"M"
"2983","Shine (1996)",3.89583333333333,"M"
"2984","Shining, The (1980)",3.8258064516129,"M"
"2985","Shooter, The (1995)",3.5,"M"
"2986","Shooting Fish (1997)",3.16666666666667,"M"
"2987","Shopping (1994)",2,"M"
"2988","Short Cuts (1993)",3.86,"M"
"2989","Show, The (1995)",4,"M"
"2990","Showgirls (1995)",1.9375,"M"
"2991","Silence of the Lambs, The (1991)",4.27931034482759,"M"
"2992","Silence of the Palace, The (Saimt el Qusur) (1994)",NA,"M"
"2993","Simple Twist of Fate, A (1994)",3.25,"M"
"2994","Simple Wish, A (1997)",1,"M"
"2995","Singin' in the Rain (1952)",4.04950495049505,"M"
"2996","Sirens (1994)",3.06521739130435,"M"
"2997","Six Degrees of Separation (1993)",3.81666666666667,"M"
"2998","Sixth Man, The (1997)",3,"M"
"2999","Sleeper (1973)",3.66176470588235,"M"
"3000","Sleepers (1996)",3.45454545454545,"M"
"3001","Sleepless in Seattle (1993)",3.48965517241379,"M"
"3002","Sleepover (1995)",3,"M"
"3003","Sliding Doors (1998)",3.66666666666667,"M"
"3004","Sling Blade (1996)",4.12745098039216,"M"
"3005","Slingshot, The (1993)",3,"M"
"3006","Sliver (1993)",2.21428571428571,"M"
"3007","Small Faces (1995)",2,"M"
"3008","Smile Like Yours, A (1997)",3.3,"M"
"3009","Smilla's Sense of Snow (1997)",3.18181818181818,"M"
"3010","Smoke (1995)",3.70491803278689,"M"
"3011","Sneakers (1992)",3.45689655172414,"M"
"3012","Snow White and the Seven Dwarfs (1937)",3.69672131147541,"M"
"3013","So Dear to My Heart (1949)",4,"M"
"3014","So I Married an Axe Murderer (1993)",3,"M"
"3015","Solo (1996)",1.83333333333333,"M"
"3016","Some Folks Call It a Sling Blade (1993)",4.24137931034483,"M"
"3017","Some Kind of Wonderful (1987)",3.54545454545455,"M"
"3018","Some Like It Hot (1959)",3.97849462365591,"M"
"3019","Some Mother's Son (1996)",NA,"M"
"3020","Somebody to Love (1994)",1,"M"
"3021","Someone Else's America (1995)",NA,"M"
"3022","Something to Talk About (1995)",2.54545454545455,"M"
"3023","Somewhere in Time (1980)",3.51020408163265,"M"
"3024","Son in Law (1993)",2.44827586206897,"M"
"3025","Sophie's Choice (1982)",3.94444444444444,"M"
"3026","Soul Food (1997)",3.08333333333333,"M"
"3027","Sound of Music, The (1965)",3.56462585034014,"M"
"3028","Space Jam (1996)",2.8,"M"
"3029","Spanish Prisoner, The (1997)",NA,"M"
"3030","Spanking the Monkey (1994)",3,"M"
"3031","Spawn (1997)",2.6695652173913,"M"
"3032","Specialist, The (1994)",2.3125,"M"
"3033","Species (1995)",2.94871794871795,"M"
"3034","Speechless (1994)",3.08,"M"
"3035","Speed (1994)",3.6271186440678,"M"
"3036","Speed 2: Cruise Control (1997)",2,"M"
"3037","Spellbound (1945)",4,"M"
"3038","Sphere (1998)",2.94736842105263,"M"
"3039","Spice World (1997)",2.22222222222222,"M"
"3040","Spirits of the Dead (Tre passi nel delirio) (1968)",4,"M"
"3041","Spitfire Grill, The (1996)",3.734375,"M"
"3042","Sprung (1997)",2,"M"
"3043","Spy Hard (1996)",2.43243243243243,"M"
"3044","Squeeze (1996)",1,"M"
"3045","Stag (1997)",2,"M"
"3046","Stalingrad (1993)",3.6,"M"
"3047","Stalker (1979)",3.8,"M"
"3048","Stand by Me (1986)",3.91515151515152,"M"
"3049","Star Kid (1997)",5,"M"
"3050","Star Maker, The (Uomo delle stelle, L') (1995)",3.25,"M"
"3051","Star Maps (1997)",3.125,"M"
"3052","Star Trek III: The Search for Spock (1984)",3.1448275862069,"M"
"3053","Star Trek IV: The Voyage Home (1986)",3.51829268292683,"M"
"3054","Star Trek V: The Final Frontier (1989)",2.37037037037037,"M"
"3055","Star Trek VI: The Undiscovered Country (1991)",3.29710144927536,"M"
"3056","Star Trek: First Contact (1996)",3.61643835616438,"M"
"3057","Star Trek: Generations (1994)",3.27173913043478,"M"
"3058","Star Trek: The Motion Picture (1979)",3.05882352941176,"M"
"3059","Star Trek: The Wrath of Khan (1982)",3.91878172588833,"M"
"3060","Star Wars (1977)",4.39814814814815,"M"
"3061","Stargate (1994)",3.14678899082569,"M"
"3062","Stars Fell on Henrietta, The (1995)",3,"M"
"3063","Starship Troopers (1997)",3.28409090909091,"M"
"3064","Steal Big, Steal Little (1995)",2.75,"M"
"3065","Stealing Beauty (1996)",3.38095238095238,"M"
"3066","Steel (1997)",2,"M"
"3067","Stefano Quantestorie (1993)",1,"M"
"3068","Stephen King's The Langoliers (1995)",2.42857142857143,"M"
"3069","Sting, The (1973)",4.08743169398907,"M"
"3070","Stonewall (1995)",4.25,"M"
"3071","Story of Xinghua, The (1993)",3.25,"M"
"3072","Strange Days (1995)",3.30555555555556,"M"
"3073","Stranger in the House (1997)",3,"M"
"3074","Stranger, The (1994)",3,"M"
"3075","Strawberry and Chocolate (Fresa y chocolate) (1993)",3.57142857142857,"M"
"3076","Street Fighter (1994)",2.6,"M"
"3077","Streetcar Named Desire, A (1951)",3.71830985915493,"M"
"3078","Strictly Ballroom (1992)",4.05970149253731,"M"
"3079","Striking Distance (1993)",2.5,"M"
"3080","Stripes (1981)",3.5,"M"
"3081","Striptease (1996)",2.14,"M"
"3082","Stuart Saves His Family (1995)",2.27272727272727,"M"
"3083","Stupids, The (1996)",2.06666666666667,"M"
"3084","Substance of Fire, The (1996)",4,"M"
"3085","Substitute, The (1996)",2.675,"M"
"3086","SubUrbia (1997)",3.44444444444444,"M"
"3087","Sudden Death (1995)",2.69047619047619,"M"
"3088","Sudden Manhattan (1996)",NA,"M"
"3089","Sum of Us, The (1994)",4.14285714285714,"M"
"3090","Sunchaser, The (1996)",3,"M"
"3091","Sunset Blvd. (1950)",4.2093023255814,"M"
"3092","Sunset Park (1996)",2.28571428571429,"M"
"3093","Super Mario Bros. (1993)",1.95,"M"
"3094","Supercop (1992)",3.55357142857143,"M"
"3095","Surviving Picasso (1996)",3.15384615384615,"M"
"3096","Surviving the Game (1994)",2.45454545454545,"M"
"3097","Suture (1993)",2.5,"M"
"3098","Swan Princess, The (1994)",2.66666666666667,"M"
"3099","Sweet Hereafter, The (1997)",3.67647058823529,"M"
"3100","Sweet Nothing (1995)",NA,"M"
"3101","Swept from the Sea (1997)",2,"M"
"3102","Swimming with Sharks (1995)",3.675,"M"
"3103","Swingers (1996)",3.85496183206107,"M"
"3104","Swiss Family Robinson (1960)",3.32,"M"
"3105","Switchback (1997)",2.58333333333333,"M"
"3106","Switchblade Sisters (1975)",3.25,"M"
"3107","Sword in the Stone, The (1963)",3.21666666666667,"M"
"3108","Symphonie pastorale, La (1946)",NA,"M"
"3109","T-Men (1947)",NA,"M"
"3110","Tainted (1998)",NA,"M"
"3111","Tales from the Crypt Presents: Bordello of Blood (1996)",2.68085106382979,"M"
"3112","Tales From the Crypt Presents: Demon Knight (1995)",2.89189189189189,"M"
"3113","Tales from the Hood (1995)",2.04166666666667,"M"
"3114","Talking About Sex (1994)",1.8,"M"
"3115","Tango Lesson, The (1997)",3.28571428571429,"M"
"3116","Tank Girl (1995)",2.78787878787879,"M"
"3117","Target (1995)",3,"M"
"3118","Taxi Driver (1976)",4.11111111111111,"M"
"3119","Telling Lies in America (1997)",3.08333333333333,"M"
"3120","Temptress Moon (Feng Yue) (1996)",3,"M"
"3121","Terminal Velocity (1994)",2.6,"M"
"3122","Terminator 2: Judgment Day (1991)",4.04564315352697,"M"
"3123","Terminator, The (1984)",4.0375,"M"
"3124","Terror in a Texas Town (1958)",NA,"M"
"3125","Tetsuo II: Body Hammer (1992)",2.25,"M"
"3126","That Darn Cat! (1965)",2.5,"M"
"3127","That Darn Cat! (1997)",2.31034482758621,"M"
"3128","That Old Feeling (1997)",3.4,"M"
"3129","That Thing You Do! (1996)",3.37704918032787,"M"
"3130","The Courtyard (1995)",NA,"M"
"3131","The Deadly Cure (1996)",3,"M"
"3132","The Innocent (1994)",3.5,"M"
"3133","Theodore Rex (1995)",1.4,"M"
"3134","They Made Me a Criminal (1939)",5,"M"
"3135","Thieves (Voleurs, Les) (1996)",3.83333333333333,"M"
"3136","Thin Blue Line, The (1988)",3.76666666666667,"M"
"3137","Thin Line Between Love and Hate, A (1996)",2,"M"
"3138","Thin Man, The (1934)",4.1063829787234,"M"
"3139","Things to Do in Denver when You're Dead (1995)",3.23333333333333,"M"
"3140","Thinner (1996)",2.39393939393939,"M"
"3141","Third Man, The (1949)",4.43333333333333,"M"
"3142","Thirty-Two Short Films About Glenn Gould (1993)",3.93333333333333,"M"
"3143","This Is Spinal Tap (1984)",3.90967741935484,"M"
"3144","Thousand Acres, A (1997)",3.55,"M"
"3145","Three Caballeros, The (1945)",3.27777777777778,"M"
"3146","Three Colors: Blue (1993)",4.13207547169811,"M"
"3147","Three Colors: Red (1994)",4.13432835820895,"M"
"3148","Three Colors: White (1994)",3.95918367346939,"M"
"3149","Three Lives and Only One Death (1996)",3,"M"
"3150","Three Musketeers, The (1993)",3.23880597014925,"M"
"3151","Three Wishes (1995)",3,"M"
"3152","Threesome (1994)",2.83333333333333,"M"
"3153","Tie Me Up! Tie Me Down! (1990)",3.34615384615385,"M"
"3154","Tie That Binds, The (1995)",2,"M"
"3155","Tigrero: A Film That Was Never Made (1994)",NA,"M"
"3156","Time to Kill, A (1996)",3.64497041420118,"M"
"3157","Time Tracers (1995)",1.5,"M"
"3158","Timecop (1994)",3.07407407407407,"M"
"3159","Tin Cup (1996)",3.07857142857143,"M"
"3160","Tin Drum, The (Blechtrommel, Die) (1979)",3.81818181818182,"M"
"3161","Tin Men (1987)",3.0952380952381,"M"
"3162","Titanic (1997)",4.23170731707317,"M"
"3163","To Be or Not to Be (1942)",3.6,"M"
"3164","To Catch a Thief (1955)",4.02631578947368,"M"
"3165","To Cross the Rubicon (1991)",NA,"M"
